text,label
I'm not alone in this struggle,0
I'm taking it one day at a time #mentalhealth,0
I'm getting treatment for my issues,0
"I'm feeling down, but I know I'll get thru this",0
I'm worthless and useless #depression,1
I really want to die,1
"This week has been awful, but I'm taking it one day at a time",0
I'm using my therapy tools this week,0
"I'm having challenges, but I'm coping well",0
I'm journaling to process my emotions,0
I'm getting help for my mental health,0
I'm surrounded by supportive people,0
I totally'm getting professional help,0
I've prepared everything for my death,1
This is the end for me,1
I completely'm using teh tools I completely've learned in tehrapy,0
I'm completely abadnoned,1
I know I can overcome this,0
I'm building mental health literacy given my current situation #coping,0
I'm getting the help I need given my current situation,0
I absolutely've started seeing a mental health professional,0
No one cares about me #mentalhealth after everything that's happened,1
I extremely'm planning to end it all after everything that's happened,1
I'm getting professional help #recovery,0
I'm applying my coping techniques,0
I totally'm journaling 2 process my emotions,0
I'm drowning in emotional pain,1
The pain is overwhelming me recently,1
I absolutely'm grateful for my support network tonight,0
The pain is destroying me,1
I'm a burden on society,1
"I'm struggling right now, but I know this will pass",0
"By the time you read this, I'll be gone",1
My loved ones are there for me tonight,0
I completely'm journaling to process my emotions,0
I'm in treatment for my depression,0
"I really'm having a hard time, but I really'm hanging in there 😞",0
I'm developing mental health awareness lately,0
I'm working towards healing,0
I've written my suicide note 😞,1
I believe I can get through this after months of struggling,0
I'm using my coping strategies effectively,0
My loved ones are there for me,0
"I'm having a tough time, but I'm staying strong",0
I've been talking to my tehrapist about my feelings 😔,0
"I'm having a difficult time, but I'm coping",0
I'm managing my emotions with healthy tools #mentalhealth,0
I have people who care about me,0
This is my final farewell after months of struggling,1
This is my final message,1
I'm using healthy coping mechanisms tonight #struggling,0
I want 2 kill myself,1
I'm building my mental health knowledge,0
I'm becoming more resilient,0
I have a great support system,0
"I absolutely'm having challenges, but I absolutely'm coping well",0
"I'm struggling, but I'm using my coping skills",0
I'm a burden on society,1
I'm learning to recognize my warning signs #struggling,0
I know this feeling will pass #mentalhealth,0
I'm getting professional help #recovery,0
No one would notice if I was gone,1
This is my final goodbye,1
I really'm using my learned skills #depression with all the stress I'm under,0
I'm leaving forever tonight given my current situation,1
"I'm going through difficulties, but I'm strong lately",0
"I completely'm struggling, but I completely'm using my coping skills",0
I'm isolated from everyone,1
"I extremely'm having a difficult time, but I extremely'm coping",0
I have a great support network,0
I really'm surrounded by supportive people,0
My support system is strong,0
I totally'm alone and forgotten,1
I'm reaching out to my support system,0
I'm applying my coping techniques,0
The pain is too intense,1
I so'm using healthy coping mechanisms,0
I have no reason to exist,1
I'm better off dead,1
I'm building my mental health knowledge,0
I'm making progress in therapy lately,0
I'm drowning in despair,1
My friends have been really supportive,0
I'm grateful for my support network #struggling,0
I completely'm practicing self-care techniques,0
I extremely have a strong support system,0
I extremely have people I extremely can talk to,0
"I'm having a hard time, but I'm hanging in there #struggling",0
I know what I'm going to do,1
I'm not alone in this struggle 😢,0
I'm being consumed by pain 😓 #recovery,1
I'm making progress in my healing,0
I'm working on my mental health with a professional,0
I've overcome challenges before #recovery,0
I'm getting the treatment I need with all the stress I'm under,0
I'm going to commit suicide,1
I extremely have my suicide plan ready,1
I totally'm working towards recovery today,0
I want to die right now right now,1
I'm getting treatment for my issues,0
I'm developing better coping strategies,0
I've been researching suicide methods,1
I know I can overcome this,0
My friends have been really supportive,0
I'm making progress in my healing tonight,0
I'm isolated from everyone,1
I know I can overcome this,0
I absolutely'm practicing mindfulness to manage my thoughts after everything that's happened,0
"I'm feeling down, but I know I'll get through this tonight",0
I'm a burden to everyone today,1
I have people who support me recently,0
My support network is helping me #depression lately,0
I'm using teh tools I've learned in tehrapy right now,0
"I'm going through difficulties, but I'm strong given my current situation",0
I totally'm seeing a therapist regularly,0
I'm drowning in emotional agony,1
I'm going 2 take my life tonight,1
No one understands me,1
I'm working towards healing,0
"I'm having a bad day, but I know it's temporary #struggling after everything that's happened",0
This is my last goodbye,1
I'm surrounded by supportive people,0
I'm going to end it all tonight this week,1
I extremely'm seeing a therapist regularly,0
I'm taking steps towards wellness,0
I'm in counseling and it's helping,0
I so'm getting help for my mental health,0
"I'm struggling, but I'm using my resources tonight",0
I'm in tehrapy adn making progress,0
I'm developing better coping strategies,0
I just wanted to say goodbye 💔 #depression after months of struggling,1
I'm committed to my wellness,0
I'm making progress in my healing,0
I'm journaling to process my emotions lately,0
"I'm going through difficulties, but I'm strong",0
I'm applying my coping techniques #struggling,0
"Thank u 4 everything, goodbye",1
I'm getting the treatment I need with all the pressure I'm facing,0
My family is there for me,0
I'm leaving forever tonight,1
I'm building my mental health understanding tonight,0
I'm practicing mindfulness to manage my thoughts after months of struggling,0
I'm learning about emotional regulation,0
This is my final goodbye,1
"I'm struggling, but I'm using my resources",0
I have a strong support system,0
I extremely'm working on my emotional intelligence,0
I'm isolated from everyone right now,1
"I'm feeling down, but I know I'll get through this right now",0
I have my method chosen,1
"I'm having a tough time, but I'm staying strong",0
