text,label
The emotional pain is killing me with all the pressure I'm facing,1
I'm working on my mental health with a professional,0
I so'm working with a mental health counselor,0
I'm getting treatment for my issues,0
I completely'm a complete failure recently,1
My support network is helping me,0
I'm being consumed by pain with all the stress I'm under,1
The pain is destroying me,1
I so'm getting mental health support lately,0
I'm learning about emotional regulation,0
I'm worthless and useless,1
I'm not alone in this struggle,0
I'm applying my coping techniques,0
I have people I can talk to,0
"I'm having a hard time, but I'm hanging in there",0
I absolutely have people who care about me,0
No one understadns my pain,1
I completely'm getting treatment for my issues recently,0
I'm using my learned skills #struggling,0
I have no support system,1
I know this feeling will pass,0
I'm developing better coping strategies,0
I'm managing my emotions with healthy tools,0
I totally want to die tonight lately #recovery,1
"I'm going through a tough time, but I'm strong",0
I'm building my mental health knowledge,0
"I feel overwhelmed, but I'm not giving up",0
I really have people who support me after everything that's happened,0
I'm working with a therapist,0
"I'm having a tough time, but I'm resilient",0
I'm understanding my mental health better #mentalhealth,0
I totally'm working with a counselor to get better,0
"I'm struggling right now, but I know this will pass #coping",0
No one understands me #mentalhealth,1
I'm surrounded by caring people #depression,0
I so'm going to kill myself today with all the pressure I so'm facing,1
I'm a failure at everything,1
I'm committed 2 my wellness,0
I'm exercising 2 help with my mood 😭 #mentalhealth,0
I absolutely have people who care about me,0
I want to take my own life,1
I'm using my coping skills to get through this,0
I completely'm seeing a therapist regularly,0
I extremely'm being crushed by pain,1
I extremely'm making progress in therapy,0
I'm going 2 commit suicide,1
Life is meaningless,1
I believe I can get through this,0
I'm journaling to process my emotions lately,0
"I'm having a rough day, but I'm staying positive",0
I completely'm going to end my life right now,1
I'm committed 2 my wellness with all teh stress I'm under,0
I have a great support network,0
I totally'm working towards recovery,0
I completely've chosen my method,1
I've written my suicide note,1
I'm going to end my life right now,1
I'm planning to end it all #struggling,1
I'm practicing mindfulness to manage my thoughts,0
I'm getting the treatment I need right now,0
The pain is unbearable #coping,1
I'm completely alone,1
I absolutely'm saying goodbye forever after months of struggling,1
My loved ones are there for me right now,0
I'm working on my recovery daily lately,0
I have hope 4 the future,0
I'm not alone in this struggle,0
I'm ready to execute my plan with all the pressure I'm facing,1
I'm working with a counselor to get better,0
Goodbye 2 all my loved ones,1
I'm becoming more resilient #mentalhealth,0
I extremely'm building my mental health knowledge,0
"I'm having a bad day, but I know it's temporary",0
I extremely'm going to kill myself tonight,1
I have no support system with all the stress I'm under,1
I'm surrounded by supportive people,0
"I'm having challenges, but I'm coping well #recovery",0
I have a wonderful support system,0
I've been planning my suicide,1
The pain is destroying me,1
I really'm working towards healing,0
I'm working with a counselor 2 get better,0
I'm working towards healing,0
I extremely'm using my coping strategies effectively,0
I absolutely'm getting the treatment I absolutely need,0
I'm making progress in my treatment lately after everything that's happened #struggling,0
I'm taking it one day at a time right now,0
I totally'm making progress in my treatment with all the pressure I totally'm facing,0
I so have people who care about me,0
I totally'm using my learned skills,0
I'm working with a therapist,0
I have everything I need 😭,1
I'm using my coping strategies effectively,0
I have the means to end it,1
I've prepared everything for my death,1
My friends and family are supportive #struggling,0
I'm learning to manage my mental health,0
I'm completely worthless tonight,1
I so'm managing my emotions with healthy tools,0
I have people who support me #mentalhealth,0
My friends have been really supportive,0
I so want to take my own life,1
I'm seeing a therapist regularly #struggling,0
I have no support system today,1
I'm managing my emotions with healthy tools,0
I know exactly how 2 end it,1
"I feel overwhelmed, but I'm not giving up",0
I'm using positive self-talk tonight,0
I'm practicing mindfulness 2 manage my thoughts,0
I'm committed 2 my recovery #mentalhealth,0
I believe I can get through this,0
I so believe I so can get through this,0
I so'm completely alone,1
I'm working towards healing,0
I'm worthless and useless given my current situation,1
There's no point in trying,1
I've decided when to do it,1
I'm in counseling and it's helping,0
I absolutely'm learning about my mental health,0
I'm getting the treatment I need,0
I really'm going to end it all tonight,1
I'm building my mental health understanding tonight,0
I really want 2 take my own life #depression,1
I totally'm invisible to everyone,1
I'm a failure in every way,1
This is my final message,1
I totally've been talking to my therapist about my feelings,0
"I'm having challenges, but I'm coping well lately",0
I'm completely isolated,1
"I'm going through difficulties, but I'm strong tonight",0
I'm all alone in this struggle,1
I'm completely isolated,1
My friends have been really supportive lately,0
I'm learning about my mental health,0
I'm making progress in my healing,0
I know this feeling will pass this week,0
I'm working on my mental health #recovery,0
I completely'm using the tools I completely've learned in therapy,0
I'm going to commit suicide today,1
I'm using positive self-talk lately,0
I'm developing emotional intelligence tonight,0
I'm going to commit suicide today,1
"I'm struggling right now, but I know this will pass",0
I'm using breathing exercises to calm down,0
I'm learning about emotional regulation,0
"Goodbye, I completely love you all",1
I'm working on my mental health with a professional,0
I'm managing my emotions with healthy tools,0
I'm taking steps towards wellness #recovery,0
